id,activity_new,channel_sales,cons_12m,cons_gas_12m,cons_last_month,no_consumption,churn,days_active,days_since_last_modification,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max
c82ef6b0943aa33e4953ea66ed8405b7,,foosdfpfkusacimwkcsosbicdxkicaua,32613,0,1189,0,0,1583,633,,,,,4215.1,1189,0,0,0.143152,0,44.31137796,0,180.12,10,10,2,192.85,4,,15
c82f10e5a68dcb2010603a454f8820f7,,,94893,0,0,1,0,2557,23,,,,,2154.81,0,0,94.8,0.114604,0.098262,40.606701,0,0,51.72,51.72,1,342.99,6,ldkssxwpmemidmecebumciepifcamkci,34.5
c82f755562316b5b6a47a74e55f3000a,,foosdfpfkusacimwkcsosbicdxkicaua,13874,0,434,0,0,2557,34,,,,,1717,0,0,16.82,0.144058,0,44.31137796,0,0,3.7,3.7,1,151.17,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856
c8310ac40c3e821390e8d44f126fc8ff,,foosdfpfkusacimwkcsosbicdxkicaua,44930,13177,5499,0,0,1827,404,,,,,4306.74,5499,0,132.17,0.118636,0.10175,40.606701,1,551.21,51.84,51.84,2,518.57,4,ldkssxwpmemidmecebumciepifcamkci,34.641
c83853e4d621cb7f2c6080b3547fc8c6,mkauefdplcsocbdeeopxiiuoumpawpds,foosdfpfkusacimwkcsosbicdxkicaua,40763,0,7896,0,0,1461,-12,,,,,4087.5,7896,0,130.68,0.115182,0.098841,40.606701,0,757.94,29.3,29.3,1,453.93,4,lxidpiddsbxsbosboudacockeimpuepw,24.249
c838eef8b67e2cde6658047b219ba314,wxemiwkumpibllwklfbcooafckufkdlm,foosdfpfkusacimwkcsosbicdxkicaua,61078,0,5226,0,1,1459,37,,,,,1860.88,1638,0,91,0.11536,0.100243,40.606701,0,159.61,5.48,5.48,1,230.72,3,lxidpiddsbxsbosboudacockeimpuepw,16.425
c83cd80cd055c00b4a153bef981b2b03,mcufpoekpaeboepkkkmoxcmcmlxcwedd,foosdfpfkusacimwkcsosbicdxkicaua,7733,2526,0,1,0,1460,496,,,,,1017.36,0,0,16.45,0.145711,0,44.31137796,1,0,10.08,10.08,4,97.63,3,ldkssxwpmemidmecebumciepifcamkci,10.392
c844db61e1b0881bba6d350cbed35469,,usilxuppasemubllopkaafesmlibmsdf,4707,0,917,0,0,1461,-297,,,,,585.14,917,0,37.65,0.161748,0.08385,44.31137796,0,114.04,26.04,26.04,1,56.9,4,lxidpiddsbxsbosboudacockeimpuepw,10.392
c846153af4a2080c3cf75ac47f079b3c,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,745902,54931,49692,0,0,2192,1827,,,,,1357.7,10,0,72.03,0.143166,0,44.31137796,1,1.45,17.82,17.82,2,136.64,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,15
c84702868b5439b546f5d35e4ebd4262,,lmkebamcaaclubfxadlmueccxoimlema,30012,0,1679,0,0,1461,1,,,,,2915.15,1679,0,133.97,0.115751,0.098862,40.606701,0,158.4,22.1,22.1,1,326.96,4,ldkssxwpmemidmecebumciepifcamkci,16.379
c84ec3bd5e20182784b1b971be72c299,,lmkebamcaaclubfxadlmueccxoimlema,50243,28066,0,1,0,1827,1462,,,,,1429.06,0,0,19.61,0.146694,0,44.31137796,1,0,27.32,27.32,3,141.34,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
c84fb52a63d2baf4516f2e4151e6d265,sfisfxfcocfpcmckuekokxuseixdaoeu,lmkebamcaaclubfxadlmueccxoimlema,8583,122187,0,1,0,2191,1827,,,,,919.45,0,0,121.13,0.120372,0.103487,40.606701,1,0,41.16,41.16,2,116.32,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5
c854b26113307311c6dd2319ed1f613d,,foosdfpfkusacimwkcsosbicdxkicaua,1141,0,9,0,0,1347,-196,,,,,98.14,9,0,95.87,0.11286,0.096521,40.606701,0,0.91,31.41,31.41,1,31.93,3,,17.321
c858697da493b6e19cec6ce51e491999,uiouuawillpcssldoeemcddcpfseebsw,foosdfpfkusacimwkcsosbicdxkicaua,12293,0,1888,0,0,2557,2192,,,,,1817.27,1888,0,0,0.144631,0,44.31137796,0,275.85,5.49,5.49,1,160.8,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.8
c85ab83be3e370264987dd25423a201e,,,13953,0,0,1,0,2557,52,,,,,1161.15,0,0,16.31,0.144038,0,45.30837756,0,0,15.12,15.12,1,95.45,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
c85c09eec5959861236fa418cd0ea991,,foosdfpfkusacimwkcsosbicdxkicaua,39653,0,0,1,0,1776,-281,0,0,878.17,0,499.9,0,0,16.11,0.138847,0,44.31137796,0,0,10.08,10.08,1,35.33,4,lxidpiddsbxsbosboudacockeimpuepw,10.39
c8637d9cdfd50497ebc1a0e2621c8ae0,cwofmuicebbcmiaaxufmfimpowpacobu,lmkebamcaaclubfxadlmueccxoimlema,244551,0,22173,0,1,1461,22,,,,,3086.18,2228,0,131.76,0.114782,0.099665,40.606701,0,214.65,5.76,5.76,1,363.04,3,ldkssxwpmemidmecebumciepifcamkci,17.321
c865062494fa30e487d6ebca59126fb4,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,1544909,261969,127181,0,0,2192,1827,,,,,3973.84,2268,0,16.38,0.143166,0,44.31137796,1,327.59,13.1,13.1,2,349.1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
c86746da33924527584b0e7b9e728a05,,foosdfpfkusacimwkcsosbicdxkicaua,24689,0,2547,0,0,1461,1096,,,,,1817.23,2547,0,17.91,0.144631,0,44.31137796,0,371.89,6.92,6.92,1,142.56,3,ldkssxwpmemidmecebumciepifcamkci,10.392
c868c3cb352845fd6215bf85116589d0,,,3208,0,548,0,0,2191,-308,,,,,482.46,548,0,16.63,0.145541,0,44.31137796,0,80.4,25.92,25.92,1,50.52,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35
c86963c89f24623d72567b06d9c2debe,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,59107,0,4085,0,0,2192,1827,,,,,965.15,1830,0,15.37,0.16695,0.089695,44.31137796,0,205.65,16.44,16.44,1,108.62,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856
c86e734960f1921fb0ccb8d8b258af9c,xcsomlbewdeuffxafeaeclodxwwpsfcf,foosdfpfkusacimwkcsosbicdxkicaua,2687,0,0,1,0,1827,11,,,,,129.31,0,0,0,0.115939,0.100823,41.2713642,0,0,58.05,58.05,1,15.71,4,lxidpiddsbxsbosboudacockeimpuepw,30
c8749b4336d5e697abed5155aca2589e,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,36903,0,2767,0,0,1827,1466,,,,,1107.49,921,0,129.61,0.102772,0.093731,58.99595196,0,78.94,-0.41,-0.41,1,159.2,5,lxidpiddsbxsbosboudacockeimpuepw,16
c8790bcbaf1630b5a7c2d94622673413,,lmkebamcaaclubfxadlmueccxoimlema,3610,0,271,0,0,1461,-14,,,,,307.92,271,0,132.66,0.098023,0.089749,58.99595196,0,22.51,-1.35,-1.35,1,34.22,4,ldkssxwpmemidmecebumciepifcamkci,10.392
c87a9923a42534b7d2b5ed332b8c3591,,,1971,0,184,0,0,2520,731,,,,,198.43,184,0,131.04,0.116509,0.101397,41.2713642,0,17.82,32.4,32.4,1,25.93,6,ldkssxwpmemidmecebumciepifcamkci,17.3
c87f4ddb7369e546673d5f543f977d47,,lmkebamcaaclubfxadlmueccxoimlema,4420,0,0,1,0,1428,15,,,,,386.5,0,0,132.66,0.099637,0.09136,58.99595196,0,0,-0.9,-0.9,1,51.6,3,ldkssxwpmemidmecebumciepifcamkci,6.928
c88333a4ce872f96eab660661a6876f0,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,173354,0,5360,0,0,1360,368,0,0,1658.63,0,1264.2,0,0,17.35,0.136329,0,44.44470996,0,0,0,0,1,54.71,3,lxidpiddsbxsbosboudacockeimpuepw,10.392
c8873c62cf906a0561c843764e371bfe,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,64631,0,3972,0,0,1461,1096,,,,,2571.12,1920,0,16.36,0.163479,0.086225,44.31137796,0,235.74,26.88,26.88,1,196,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,14.5
c88b0cc20a85e966dfca54817e7e872c,,foosdfpfkusacimwkcsosbicdxkicaua,10303,0,0,1,0,2192,1827,,,,,462.31,0,0,19.8,0.146694,0,44.31137796,0,0,23.76,23.76,1,47.75,6,lxidpiddsbxsbosboudacockeimpuepw,10.39
c89261a0d934d2257420fff7292db0c0,,foosdfpfkusacimwkcsosbicdxkicaua,23638,0,0,1,0,2192,433,0,0,3311.99,0,2289.44,0,0,64.57,,,,0,0,41.52,41.52,1,425.06,5,lxidpiddsbxsbosboudacockeimpuepw,27.712
c892f1b4816bbc463871b3d656ecdb10,,,9144,0,0,1,0,2557,64,,,,,1374,0,0,18.57,0.144384,0,44.31137796,0,0,26.04,26.04,1,127.34,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
c8a1eecfed7b24201e6266ff3b7823c2,,lmkebamcaaclubfxadlmueccxoimlema,6920,0,0,1,0,1461,1096,,,,,1142.68,0,0,0,0.160487,0,44.44470996,0,0,-61.52,-61.52,1,192.95,3,ldkssxwpmemidmecebumciepifcamkci,10.392
c8a23d21187b37db6a571ab016baef0a,clbkplmouokdpxiwxebwculxxsdiuwap,lmkebamcaaclubfxadlmueccxoimlema,12451,0,0,1,0,2557,55,,,,,1285.68,0,0,16.07,0.161168,0.083911,44.31137796,0,0,11.42,11.42,1,92.1,6,ldkssxwpmemidmecebumciepifcamkci,13.2
c8a2cc5ef240da441eaea5ffd506ca40,kwuslieomapmswolewpobpplkaooaaew,foosdfpfkusacimwkcsosbicdxkicaua,39706,34371,0,1,1,1461,-283,,,,,5998.83,0,28,15.3,0.182936,0,46.30537836,1,0,45.12,45.12,2,629.78,4,lxidpiddsbxsbosboudacockeimpuepw,15
c8a6c2b8b4491ce7a2aff371a66e7484,,,2620,1846,0,1,0,2557,2194,,,,,393.54,0,0,9.59,0.145711,0,44.31137796,1,0,15.5,15.5,2,38.52,7,ldkssxwpmemidmecebumciepifcamkci,11
c8abd7e8995acb6a8c7fd3b96ed33137,,foosdfpfkusacimwkcsosbicdxkicaua,78592,0,4792,0,0,1461,50,,,,,3516.73,0,0,15.48,0.143478,0,44.31137796,0,0,3.7,3.7,1,331.99,3,ldkssxwpmemidmecebumciepifcamkci,13.856
c8b3bfb19465cd7e6b943b469cb46c65,,,65255,0,13322,0,0,1826,1461,1979.59,1979.59,9086.55,1299.87,6423.43,13322,0,158.09,0.112922,0.09781,40.606701,0,1299.87,4.68,4.68,1,565.03,4,lxidpiddsbxsbosboudacockeimpuepw,28
c8b49ef83d55d388f47d358a386af876,,foosdfpfkusacimwkcsosbicdxkicaua,9920,747,734,0,0,1461,30,200.08,200.08,2342.67,75.75,930.48,734,0,144.69,0.11634,0.099998,40.606701,0,75.75,31.32,31.32,1,117.2,4,lxidpiddsbxsbosboudacockeimpuepw,19.8
c8b55a3ed3aa626b1032b0cb5f096016,,,4249,0,431,0,0,2191,-310,,,,,222.37,20,0,15.96,0.145541,0,44.31137796,0,2.94,26.04,26.04,2,23.77,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
c8b97ba42aa82bf6334f3bf0a176b365,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,117172,0,4527,0,0,2192,1834,,,,,695.07,258,0,141.61,0.1169,0.100015,40.606701,0,24.68,39.14,39.14,1,92.6,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.25
c8bad2955a399f4e285c192210709a30,apdekpcbwosbxepsfxclislboipuxpop,,916711,0,66423,0,0,2192,1827,,,,,2054.45,1871,0,27.24,0.164637,0.087381,44.31137796,0,202.57,26.88,26.88,1,195.46,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,14.49
c8bf770adb10c51bccf442c77bd51650,luwommfoxofwxdpxlpxaipmxpeskxupu,foosdfpfkusacimwkcsosbicdxkicaua,0,0,0,1,0,2192,13,0,0,1516.78,0,0,0,0,132.84,0.114604,0.098262,40.606701,0,0,44.69,44.69,1,0,6,lxidpiddsbxsbosboudacockeimpuepw,33
c8c53ad55b04ae9cdd143e2a631c8b1d,edxmolisbfbwlpmccduowkxpkiiooess,foosdfpfkusacimwkcsosbicdxkicaua,81619,0,6858,0,0,2192,1828,817.23,817.23,10286.47,657.84,8193.55,6858,0,144,0.112922,0.09781,40.606701,0,657.84,1.77,1.77,1,757.11,5,lxidpiddsbxsbosboudacockeimpuepw,28
c8c7983a96998b9c6a2d46ceb8eae1bd,clbkplmouokdpxiwxebwculxxsdiuwap,usilxuppasemubllopkaafesmlibmsdf,7329,0,0,1,0,1461,56,,,,,1108.55,0,0,6.76,0.14346,0,45.30837756,0,0,12.6,12.6,1,91.86,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,11
c8c9dab85091969fdde2951bda11612d,,lmkebamcaaclubfxadlmueccxoimlema,16570,0,3123,0,0,2557,2192,,,,,1989.57,3123,0,16.21,0.164057,0.086803,44.31137796,0,375.68,8.8,8.8,1,136.98,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
c8ca8bf4dde9ff28132a8bbb87d2087e,,,8419,0,2095,0,0,2247,1882,,,,,895.13,2095,0,16.63,0.165794,0.087899,44.31137796,0,213.57,23.76,23.76,1,106.18,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
c8d11aab325afd6e0e8c08e263a6ae9f,,,8557,0,0,1,0,2192,1827,,,,,1104.08,0,0,16.11,0.145711,0,44.31137796,0,0,15.72,15.72,1,106.07,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
c8d60506b9f17226887b07a0f6276a9a,kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,83454,0,12614,0,0,1095,731,505.15,505.15,4641.26,0,16.49,0,0,171.23,0.120372,0.103487,40.606701,0,0,174,174,1,0.9,3,lxidpiddsbxsbosboudacockeimpuepw,69.68
c8d6981135bafb15e902c671fc0e05fa,,foosdfpfkusacimwkcsosbicdxkicaua,30872,410,0,1,0,1461,154,,,,,3108.2,0,0,118.24,0.116509,0.101397,40.606701,1,0,5.76,5.76,2,446.67,3,lxidpiddsbxsbosboudacockeimpuepw,17.321
c8da142d29c8dc051d7eb3a6b9c3323c,kwuslieomapmswolewpobpplkaooaaew,,66861,0,6654,0,0,4018,3653,,,,,6295.43,6654,0,131.89,0.113323,0.096984,40.606701,0,622.19,20.92,20.92,1,576.91,11,ldkssxwpmemidmecebumciepifcamkci,26.4
c8e1670dc6de1c0b0a18845cc369653e,luwommfoxofwxdpxlpxaipmxpeskxupu,usilxuppasemubllopkaafesmlibmsdf,87618,0,1815,0,0,1461,16,,,,,1535.6,1815,0,131.76,0.114603,0.098261,40.606701,0,172.86,51.67,51.67,1,171.29,3,ldkssxwpmemidmecebumciepifcamkci,75
c8e242dc8cded17d5f8237373b03acc9,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,94159,0,4034,0,0,1826,1462,,,,,3416.43,4034,0,131.01,0.1169,0.100015,40.606701,0,369.18,29.52,29.52,1,427.82,5,lxidpiddsbxsbosboudacockeimpuepw,19.7
c8e35f52e0a6853b1599e024c6c35087,,usilxuppasemubllopkaafesmlibmsdf,26170,0,1668,0,0,1861,1498,,,,,2523.83,1668,0,131.39,0.11286,0.096521,40.606701,0,155.52,39.44,39.44,1,273.26,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,43
c8e373ad7722f2643bc77e091fc68bf1,saxlifeumaobawxpemwuopbwwldlucff,foosdfpfkusacimwkcsosbicdxkicaua,14045,347847,2254,0,0,1827,780,,,,,2116.41,2254,0,18.37,0.145789,0,44.31137796,1,332.98,7.02,7.02,2,197.18,4,lxidpiddsbxsbosboudacockeimpuepw,15
c8e3f66c1b828fefee5255191b26e5c3,cfdsselwimsklimddecfifseabdkxfcs,usilxuppasemubllopkaafesmlibmsdf,8017,297,808,0,0,1827,485,,,,,854.71,808,0,21.51,0.147506,0,45.80687796,1,120.72,23.04,23.04,2,81.44,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
c8e44781cf503ca69157b5c8474d5565,,,6176,1270,707,0,0,2192,1832,,,,,822.52,707,0,24.65,0.16695,0.089695,44.31137796,0,63.7,22.52,22.52,1,93.34,6,lxidpiddsbxsbosboudacockeimpuepw,13.856
c8e99dbe4260eda93a93f2e8eb625416,,foosdfpfkusacimwkcsosbicdxkicaua,1616,1936,0,1,0,2192,1827,,,,,215,0,0,14.58,0.165214,0.087961,44.31137796,1,0,19.2,19.2,2,20.89,6,ldkssxwpmemidmecebumciepifcamkci,10.392
c8f514adc2b2484fad39fb9b8235399c,,foosdfpfkusacimwkcsosbicdxkicaua,2804,0,0,1,0,2557,47,,,,,418.8,0,0,16.03,0.143459,0,46.30537836,0,0,22.46,22.46,1,33.09,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.4
c8f68a4b36af964745081e4bc5ef2e47,,,67565,0,24602,0,1,1461,1098,,,,,509.14,543,0,18.37,0.146694,0,44.31137796,0,80.44,27.12,27.12,1,55.54,4,lxidpiddsbxsbosboudacockeimpuepw,13.15
c8febf964feaff6a3c9d19f68231e5b4,,foosdfpfkusacimwkcsosbicdxkicaua,6487,0,732,0,0,2557,2194,,,,,689.59,732,0,131.35,0.115237,0.100123,40.9390266,0,74.43,26.4,26.4,1,66.4,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8
c9006486ca75f3b05212fdab6687b77f,,,14199,0,0,1,0,1827,1462,,,,,2104.82,0,0,88.63,,,,0,0,19.18,19.18,1,180.29,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.3
c91429ebb43af797b22a4c9b671c83b1,,,17779,0,481,0,1,2192,1827,,,,,732.95,0,0,17.48,0.145711,0,44.31137796,0,0,12.36,12.36,1,72.3,5,ldkssxwpmemidmecebumciepifcamkci,10.392
c915814230980a756acbf73976debeb9,,usilxuppasemubllopkaafesmlibmsdf,8763,0,110,0,0,1461,1096,165.08,165.08,2758.37,11.2,903.81,110,0,143.36,0.116509,0.101397,40.9390266,0,11.2,35.44,35.44,1,122.64,3,lxidpiddsbxsbosboudacockeimpuepw,26.6
c925da94c63cac4ed67fc61bb6f33bd2,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,12761,0,447,0,0,1826,1462,,,,,1337.76,447,0,130.32,0.1169,0.100015,40.606701,0,43.1,69.36,69.36,1,174.62,5,lxidpiddsbxsbosboudacockeimpuepw,46.348
c927ba1f67056ccf1b5b5db146ac68fc,,,13895,0,0,1,0,2557,2193,0,0,2665.39,0,2034.09,0,0,17.39,0.142819,0,44.31137796,0,0,9.2,9.2,1,167.68,6,lxidpiddsbxsbosboudacockeimpuepw,13.856
c92c6d2c0d936b24ef699b9d7ccd2fcf,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,1980763,162510,210443,0,0,2092,1729,,,,,5266.34,3640,0,129.27,0.115491,0.097963,40.728885,1,360.14,-0.12,-0.12,2,516.9,5,lxidpiddsbxsbosboudacockeimpuepw,31.5
c92ce966dc043f974db994eae58b35cc,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,374684,0,39064,0,0,1827,1462,,,,,0,0,0,17.34,0.146694,0,44.31137796,0,0,23.65,23.65,1,0,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35
c92d61de5952216bd22b6ccbcad9bc5a,eddebmodfooxxwfaslcswiepfmaoxxss,,107841,0,11831,0,0,1826,1462,,,,,11003.7,11831,0,142.62,0.114008,0.097123,40.606701,0,1157.73,-0.48,-0.48,1,734.25,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,230
c92ed2a3c087907a1ce21424db7c6383,uiouuawillpcssldoeemcddcpfseebsw,usilxuppasemubllopkaafesmlibmsdf,1,0,1,0,0,1827,1462,80.21,80.21,474.67,0.15,0.15,1,0,18.89,0.145711,0,44.31137796,0,0.15,12.36,12.36,1,0,4,lxidpiddsbxsbosboudacockeimpuepw,10.39
c938160bc4c7cdd2b03b95d7d6236d7d,,foosdfpfkusacimwkcsosbicdxkicaua,7981,0,80,0,0,1479,374,,,,,968.24,0,24,117.65,0.173325,0.146676,41.1052014,0,0,83.04,83.04,1,341.37,4,lxidpiddsbxsbosboudacockeimpuepw,20.785
c93861ba408a5a2af95485d8bc79e2a4,,foosdfpfkusacimwkcsosbicdxkicaua,36495,0,3091,0,0,2192,1827,447.11,447.11,5133.86,310.01,3727,3091,0,144.58,0.115174,0.098837,40.606701,0,310.01,12.36,12.36,1,375.82,5,lxidpiddsbxsbosboudacockeimpuepw,19.8
c93b2b80cce64045f024488fa5a6c5a7,,usilxuppasemubllopkaafesmlibmsdf,7534,17385,0,1,0,1827,201,,,,,756.89,0,0,118.95,0.116509,0.101397,40.9390266,1,0,29.8,29.8,3,113.67,4,lxidpiddsbxsbosboudacockeimpuepw,28.6
c93f56e1541b5a5c18fd54dbc14e295d,pffpiboilxxdeluedfxssmaklbdplfmi,usilxuppasemubllopkaafesmlibmsdf,87938,0,14516,0,0,1167,368,,,,,12802.51,14516,0,17.33,0.142065,0,44.31137796,0,2081,27.29,27.29,1,1067.74,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
c941f5fc507870a7db2e6a0a2b798036,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,1532234,0,131412,0,0,2192,1827,,,,,94.8,0,0,0,0.16695,0.089695,44.31137796,0,0,10.03,10.03,1,8.98,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35
c9427b492304c1c56014fcf707cdc971,kkklcdamwfafdcfwofuscwfwadblfmce,usilxuppasemubllopkaafesmlibmsdf,14318,393,0,1,0,1827,40,,,,,1434.46,0,0,121.16,0.114603,0.098261,40.606701,1,0,12.36,12.36,2,182.66,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8
c94481a662f3a5b6a81110f30910a178,,ewpakwlliwisiwduibdlfmalxowmwpci,2980,1783,0,1,0,2192,65,,,,,459.79,0,0,15.84,,,,1,0,35.16,35.16,2,178.66,6,ldkssxwpmemidmecebumciepifcamkci,10.392
c94671d9f76a07fe541480bc62edb60a,,,4394,0,0,1,0,1827,1465,,,,,557.05,0,0,40.69,0.164635,0.086741,44.31137796,1,0,27.32,27.32,3,49.33,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
c946795089ab33cb386eab259c4a1be1,,foosdfpfkusacimwkcsosbicdxkicaua,7842,0,0,1,0,2192,1830,0,0,1653.74,0,1169,0,0,16.22,0.144902,0,44.31137796,0,0,21.52,21.52,1,114.82,6,lxidpiddsbxsbosboudacockeimpuepw,13.2
c94a497e3f696f3189e607f99b884a9d,kkklcdamwfafdcfwofuscwfwadblfmce,usilxuppasemubllopkaafesmlibmsdf,24448,0,4400,0,0,1827,30,,,,,1167.02,2119,0,131.81,0.115182,0.098841,40.606701,0,209.91,24.76,24.76,1,137.09,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8
c94e16dc446c2546226a1efc821633f7,,foosdfpfkusacimwkcsosbicdxkicaua,720740,445679,79738,0,0,1096,125,848.54,848.54,7019.39,589.7,5251.85,6346,0,0,0.111125,0.094787,40.606701,1,589.7,24.62,24.62,2,461.6,3,lxidpiddsbxsbosboudacockeimpuepw,31.2
c94f88815dc494c81028e851dea792ab,cssldxpacdmuuaulamxdekcokibauube,,146923,0,12192,0,0,4018,3653,,,,,12743.65,12192,0,362.62,0.095919,0.088347,58.99595196,0,1011.61,-27.84,-27.84,1,842.81,10,ldkssxwpmemidmecebumciepifcamkci,120
c954763310802f31eadff0cad08bd50e,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,1017579,187578,120936,0,0,1827,1469,1857.09,1857.09,18728.13,762.49,8837.25,8007,0,146.96,0.113323,0.096984,40.606701,1,762.49,87.44,87.44,2,792.64,5,lxidpiddsbxsbosboudacockeimpuepw,150
c9563809a965bcea59d343e3dd98d44c,,foosdfpfkusacimwkcsosbicdxkicaua,30166,0,2935,0,1,1461,490,365.04,365.04,3555.36,121.54,1196.87,1086,0,144.99,0.120372,0.103487,40.606701,0,121.54,62.76,62.76,1,142.78,4,lxidpiddsbxsbosboudacockeimpuepw,34.641
c95ddd27407dc56ec643a06e83ad8724,,usilxuppasemubllopkaafesmlibmsdf,18735,0,2854,0,0,1827,1471,,,,,2761.73,2854,0,6.51,0.143166,0,44.31137796,0,413.96,20.12,20.12,1,237.55,5,lxidpiddsbxsbosboudacockeimpuepw,13.8
c95fb973be25568b761e1256498ba377,ppbmluelablufxsafiemmpxufupiwaik,,163898,0,0,1,0,3098,2734,,,,,15095.48,0,0,133.66,0.114008,0.097123,40.606701,0,0,-1.03,-1.03,1,1193.6,8,lxidpiddsbxsbosboudacockeimpuepw,45
c961b41f4f388c1bd8d126c40d9703f5,,,23881,12468,4772,0,0,2557,53,,,,,1535.62,3173,0,16.2,0.160012,0.082754,44.31137796,1,346.31,8.98,8.98,3,81.36,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
c962648357fa09a98733110c43994d11,apdekpcbwosbxepsfxclislboipuxpop,,4012564,237673,469898,0,0,2192,222,,,,,5127.72,6293,0,131.43,0.107659,0.091318,40.606701,1,576.62,-0.83,-0.83,2,320.31,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,35.094
c965fd886b88a2a2ce86d3aeffcf351e,fsoixmxdfowweuxusdclkapubxluefbi,,7712,0,0,1,0,2192,1827,,,,,1158.8,0,0,144.91,0.145711,0,44.31137796,0,0,12.36,12.36,1,113.7,5,ldkssxwpmemidmecebumciepifcamkci,10.392
c97431c491754c3a7253126952b11172,fmwdwsxillemwbbwelxsampiuwwpcdcb,foosdfpfkusacimwkcsosbicdxkicaua,64600,0,5376,0,0,1827,141,722.89,722.89,8419.36,534.06,6573.7,5376,0,146.96,0.114658,0.099545,40.606701,0,534.06,4.48,4.48,1,704.26,4,lxidpiddsbxsbosboudacockeimpuepw,26.4
c97639a3bb042117e72503284435f177,apdekpcbwosbxepsfxclislboipuxpop,,306835,0,32803,0,0,2192,1831,,,,,605.2,376,0,16.37,0.16695,0.089695,44.31137796,0,43.13,16.92,16.92,1,58.99,6,ldkssxwpmemidmecebumciepifcamkci,10.392
c97e0c5e7e2bde4133c932a94f0d2a3b,,foosdfpfkusacimwkcsosbicdxkicaua,2156,0,191,0,0,1567,710,,,,,324.55,191,0,13.74,0.145711,0,44.31137796,0,28.19,25.56,25.56,1,46.05,4,lxidpiddsbxsbosboudacockeimpuepw,13.856
c9854c8a90195119cf40f31e403fd89b,,foosdfpfkusacimwkcsosbicdxkicaua,4897,0,0,1,0,1461,1097,,,,,556.33,0,0,0,0.16695,0.089695,44.31137796,0,0,22.52,22.52,3,78.14,4,lxidpiddsbxsbosboudacockeimpuepw,13.856
